0,-2.5977,2.0996,0.44165,-287.66,0.49502,278.83,304.77,10.43
0.0007,-2.8271,1.6846,1.0845,-246.7,-63.858,306.66,304.79,10.643
0.0014,-2.9102,1.2891,1.5605,-192.92,-124.25,311.14,304.8,10.856
0.0021,-2.7295,0.81055,1.8844,-129.27,-186.62,307.66,304.8,11.07
0.0028,-2.4072,0.20996,2.1739,-57.729,-245.03,298.71,304.79,11.283
0.0035,-1.9434,-0.50781,2.434,13.322,-290.08,272.86,304.78,11.497
0.0042,-1.4746,-1.1572,2.6303,74.505,-312.85,232.11,304.8,11.71
0.0049,-1.04,-1.6455,2.6793,133.71,-314.34,175.45,304.81,11.923
0.0056,-0.54199,-1.9678,2.5027,197.36,-310.38,107.85,304.82,12.137
0.0063,0.10742,-2.2803,2.1886,253.12,-298.99,38.271,304.83,12.35
0.007,0.83496,-2.5684,1.7568,294.07,-269.79,-31.809,304.85,12.563
0.0077,1.4697,-2.7832,1.3397,312.33,-226.72,-90.955,304.87,12.777
0.0084,1.9287,-2.8369,0.94219,312.82,-166.82,-151.59,304.88,12.99
0.0091,2.251,-2.6416,0.43184,307.89,-99.004,-216.2,304.88,13.204
0.0098,2.5879,-2.2803,-0.25518,291.6,-26.236,-269.39,304.88,13.417
0.0105,2.8271,-1.8115,-0.952,258.05,43.562,-303.18,304.89,13.631
0.0112,2.9346,-1.3867,-1.4869,205.75,101.97,-314.61,304.89,13.844
0.0119,2.832,-0.95215,-1.8451,144.57,162.86,-314.61,304.89,14.057
0.0126,2.5391,-0.39062,-2.1199,76.972,226.22,-305.67,304.89,14.271
0.0133,2.0996,0.3125,-2.3996,2.9604,276.22,-284.79,304.89,14.484
0.014,1.6016,0.99609,-2.5959,-63.156,303.94,-251,304.9,14.698
0.0147,1.2012,1.4941,-2.6843,-119.4,311.37,-196.82,304.91,14.911
0.0154,0.71777,1.8506,-2.5616,-180.59,309.88,-130.72,304.9,15.124
0.0161,0.1123,2.1387,-2.2573,-242.76,299.49,-63.619,304.92,15.338
0.0168,-0.60547,2.4463,-1.8647,-289.14,274.74,5.9643,304.94,15.551
0.0175,-1.2598,2.6855,-1.4525,-311.83,239.59,71.571,304.94,15.765
0.0182,-1.7432,2.7979,-1.0845,-316.27,183.65,131.21,304.94,15.978
0.0189,-2.0947,2.6807,-0.63303,-315.29,113.85,192.35,304.93,16.192
0.0196,-2.4268,2.373,0.0049072,-303.45,44.057,251.99,304.93,16.405
0.0203,-2.7197,1.9287,0.73608,-271.87,-26.731,294.24,304.94,16.619
0.021,-2.8857,1.4844,1.3397,-226.97,-89.599,309.64,304.94,16.832
0.0217,-2.8662,1.0986,1.7175,-167.76,-150.49,310.14,304.94,17.046
0.0224,-2.6416,0.59082,2.0267,-99.668,-211.37,306.17,304.96,17.259
0.0231,-2.251,-0.083008,2.3162,-28.124,-265.83,290.26,304.97,17.472
0.0238,-1.7627,-0.82031,2.5812,39.473,-302.46,257.46,304.97,17.686
0.0245,-1.3232,-1.4014,2.7186,98.188,-314.83,210.24,304.96,17.899
0.0252,-0.88867,-1.7773,2.6548,159.86,-313.35,148.11,304.94,18.113
0.0259,-0.31738,-2.0752,2.3996,221.54,-306.91,79.523,304.93,18.326
0.0266,0.37598,-2.3877,2.0316,272.85,-288.1,8.9464,304.93,18.54
0.0273,1.1035,-2.6855,1.6096,304.43,-254.94,-57.654,304.92,18.753
0.028,1.6309,-2.8369,1.2366,313.31,-204.44,-116.3,304.91,18.966
0.0287,1.9922,-2.7881,0.83423,311.83,-138.61,-178.93,304.9,19.18
0.0294,2.3096,-2.5,0.23555,304.43,-68.808,-240.06,304.9,19.393
0.0301,2.627,-2.0947,-0.47109,279.27,2.9701,-287.28,304.9,19.607
0.0308,2.876,-1.6748,-1.1385,237.82,68.313,-310.64,304.89,19.82
0.0315,2.9102,-1.3037,-1.5556,182.56,128.71,-314.12,304.89,20.034
0.0322,2.7588,-0.86426,-1.8647,116.94,190.09,-312.13,304.9,20.247
0.0329,2.3975,-0.21973,-2.1592,45.394,248,-301.2,304.9,20.461
0.0336,1.9434,0.51758,-2.4487,-25.657,291.07,-272.37,304.89,20.674
0.0343,1.499,1.1816,-2.6793,-86.346,309.88,-229.13,304.88,20.887
0.035,1.0889,1.6162,-2.699,-145.06,310.87,-170.98,304.88,21.101
0.0357,0.56641,1.9336,-2.4929,-207.72,305.92,-103.88,304.89,21.314
0.0364,-0.13184,2.2412,-2.1346,-262.99,292.06,-33.797,304.88,21.528
0.0371,-0.84961,2.5586,-1.7372,-301.47,261.87,35.289,304.86,21.741
0.0378,-1.4941,2.8125,-1.3446,-315.78,217.31,94.931,304.85,21.954
0.0385,-1.8994,2.8223,-0.952,-316.27,155.44,156.06,304.84,22.168
0.0392,-2.2168,2.5879,-0.41711,-311.83,86.133,219.19,304.84,22.381
0.0399,-2.5195,2.1826,0.28462,-292.1,13.861,271.37,304.83,22.595
0.0406,-2.7832,1.7432,0.98145,-255.59,-53.957,303.18,304.82,22.808
0.0413,-2.9004,1.333,1.5016,-203.28,-114.35,310.64,304.81,23.021
0.042,-2.7686,0.90332,1.8304,-141.11,-175.73,309.15,304.8,23.235
0.0427,-2.4658,0.33691,2.1003,-71.051,-235.13,301.69,304.79,23.448
0.0434,-2.0264,-0.35156,2.3604,0.98682,-283.15,278.83,304.79,23.661
0.0441,-1.5479,-1.0449,2.591,64.636,-310.38,240.06,304.79,23.875
0.0448,-1.1084,-1.5771,2.6793,122.86,-315.33,185.39,304.79,24.088
0.0455,-0.66406,-1.8896,2.5469,186.01,-310.87,120.78,304.79,24.302
0.0462,-0.03418,-2.1875,2.2377,245.72,-300.97,51.193,304.8,24.515
0.0469,0.69336,-2.4805,1.8108,287.66,-276.72,-20.875,304.8,24.728
0.0476,1.377,-2.7295,1.3838,309.86,-236.62,-81.512,304.81,24.942
0.0483,1.8652,-2.8223,0.99126,314.3,-177.22,-140.16,304.82,25.155
0.049,2.1777,-2.6709,0.53489,309.86,-109.89,-205.27,304.81,25.368
0.0497,2.4951,-2.3096,-0.1325,294.56,-40.097,-263.42,304.8,25.582
0.0504,2.7441,-1.8457,-0.84404,264.96,32.176,-299.21,304.8,25.795
0.0511,2.9004,-1.4111,-1.428,218.09,94.054,-312.13,304.81,26.008
0.0518,2.8418,-0.99121,-1.8059,155.42,151.97,-315.11,304.82,26.222
0.0525,2.5879,-0.49805,-2.0708,86.84,214.34,-309.64,304.82,26.435
0.0532,2.1533,0.19531,-2.3309,16.776,269.29,-288.77,304.82,26.649
0.0539,1.6309,0.90332,-2.5272,-51.314,302.46,-255.97,304.84,26.862
0.0546,1.2012,1.4648,-2.6548,-111.51,309.88,-208.75,304.85,27.075
0.0553,0.7666,1.8164,-2.5763,-170.23,309.39,-144.14,304.85,27.289
0.056,0.20508,2.0801,-2.2868,-230.92,303.45,-74.056,304.86,27.502
0.0567,-0.5127,2.3682,-1.8844,-281.74,280.68,-4.9702,304.87,27.716
0.0574,-1.1719,2.6074,-1.4574,-311.34,245.03,59.643,304.89,27.929
0.0581,-1.6992,2.7686,-1.0992,-316.27,194.05,120.28,304.91,28.143
0.0588,-2.0459,2.6855,-0.6772,-314.79,127.72,182.9,304.92,28.356
0.0595,-2.3438,2.3926,-0.093237,-307.39,56.432,242.05,304.94,28.57
0.0602,-2.6367,1.9434,0.63794,-278.78,-15.346,287.78,304.95,28.783
0.0609,-2.8125,1.5039,1.2513,-235.85,-78.708,308.65,304.96,28.997
0.0616,-2.8467,1.1133,1.6832,-179.11,-139.6,310.64,304.97,29.21
0.0623,-2.6465,0.64453,1.9776,-112,-200.48,307.66,304.98,29.423
0.063,-2.2705,0.0048828,2.2377,-40.459,-256.92,294.24,304.99,29.637
0.0637,-1.7676,-0.7373,2.4929,28.618,-298.5,263.42,305.01,29.85
0.0644,-1.3232,-1.3379,2.6548,88.32,-313.84,219.19,305.02,30.064
0.0651,-0.91797,-1.748,2.6597,149.01,-312.85,160.54,305.03,30.277
0.0658,-0.39551,-2.0312,2.4193,211.18,-308.89,92.446,305.03,30.491
0.0665,0.2832,-2.3145,2.0463,262.99,-293.55,20.378,305.04,30.704
0.0672,1.0254,-2.6025,1.5948,300.98,-260.88,-46.223,305.06,30.918
0.0679,1.5869,-2.7783,1.2219,314.3,-212.36,-104.37,305.06,31.131
0.0686,1.9629,-2.7734,0.84404,311.83,-151.48,-167.99,305.06,31.345
0.0693,2.2412,-2.5098,0.30916,305.42,-82.668,-231.61,305.06,31.558
0.07,2.5391,-2.1045,-0.37786,285.68,-8.4153,-279.33,305.06,31.772
0.0707,2.7832,-1.6553,-1.06,248.18,57.917,-307.66,305.06,31.986
0.0714,2.8564,-1.2891,-1.5114,191.44,116.33,-315.61,305.06,32.199
0.0721,2.7441,-0.90332,-1.8157,128.29,178.7,-314.12,305.06,32.413
0.0728,2.4219,-0.32227,-2.0708,59.702,240.08,-302.19,305.07,32.626
0.0735,1.9531,0.40039,-2.3407,-13.322,285.63,-277.84,305.08,32.84
0.0742,1.4893,1.0889,-2.5616,-76.972,306.91,-239.56,305.08,33.053
0.0749,1.1084,1.5381,-2.6352,-134.21,311.37,-182.41,305.07,33.267
0.0756,0.64453,1.8506,-2.4929,-195.88,308.89,-114.81,305.06,33.48
0.0763,0.029297,2.1338,-2.169,-255.09,296.02,-46.72,305.05,33.694
0.077,-0.71777,2.4512,-1.7617,-297.03,266.82,23.36,305.04,33.907
0.0777,-1.3916,2.71,-1.3495,-314.3,226.72,84.991,305.04,34.121
0.0784,-1.8359,2.7686,-0.97163,-316.27,167.32,146.12,305.02,34.334
0.0791,-2.1533,2.6025,-0.49563,-313.81,97.519,208.75,305.01,34.548
0.0798,-2.4365,2.2461,0.1374,-297.53,26.236,263.92,305.01,34.761
0.0805,-2.7148,1.792,0.86367,-263.48,-43.562,299.7,304.99,34.974
0.0812,-2.8516,1.3477,1.4378,-213.65,-102.96,310.64,304.97,35.188
