0,-1.0156,2.3828,-1.3838,-315.29,234.64,73.559,307.1,10.502
0.0007,-1.5137,2.5586,-1.0747,-313.81,180.19,132.7,307.1,10.717
0.0014,-1.7871,2.4658,-0.70664,-310.35,109.89,194.34,307.08,10.932
0.0021,-2.041,2.1631,-0.15212,-298.02,34.156,253.48,307.06,11.147
0.0028,-2.3242,1.7139,0.55942,-269.4,-34.651,296.72,307.05,11.362
0.0035,-2.5537,1.3379,1.163,-224.5,-92.569,313.12,307.04,11.577
0.0042,-2.6172,1.001,1.5752,-167.27,-151.48,311.14,307.03,11.792
0.0049,-2.4268,0.56152,1.8353,-97.201,-214.84,303.68,307.02,12.007
0.0056,-2.0508,-0.039062,2.0807,-21.217,-270.28,287.28,307.02,12.221
0.0063,-1.5869,-0.75195,2.3358,44.407,-307.41,256.96,307.02,12.436
0.007,-1.1963,-1.3281,2.5125,100.16,-317.31,208.75,307.02,12.651
0.0077,-0.83984,-1.665,2.488,159.86,-311.86,146.12,307.03,12.866
0.0084,-0.39062,-1.8555,2.2475,223.51,-302.46,73.559,307.03,13.081
0.0091,0.23926,-2.085,1.8746,275.82,-284.14,0,307.03,13.296
0.0098,0.94727,-2.3633,1.4476,306.9,-251.96,-62.625,307.03,13.511
0.0105,1.4648,-2.5488,1.1238,312.82,-199.99,-117.79,307.04,13.726
0.0112,1.7773,-2.5293,0.79988,306.9,-134.15,-179.92,307.05,13.941
0.0119,2.002,-2.2803,0.31897,296.54,-61.382,-243.04,307.06,14.156
0.0126,2.2803,-1.875,-0.34841,275.82,11.88,-290.26,307.08,14.371
0.0133,2.5293,-1.4502,-1.0158,236.34,73.758,-314.12,307.08,14.586
0.014,2.6465,-1.1279,-1.4673,179.6,129.7,-317.1,307.09,14.801
0.0147,2.5488,-0.74219,-1.7715,112.99,192.07,-311.63,307.1,15.016
0.0154,2.2266,-0.19531,-2.0021,40.459,253.45,-296.22,307.12,15.231
0.0161,1.7676,0.52246,-2.277,-31.578,296.02,-271.37,307.12,15.446
0.0168,1.333,1.1719,-2.488,-90.787,311.37,-229.62,307.11,15.661
0.0175,0.98633,1.5674,-2.5321,-146.05,310.87,-167.99,307.1,15.875
0.0182,0.54688,1.7969,-2.3358,-208.71,302.95,-96.919,307.1,16.09
0.0189,-0.014648,1.9873,-1.9727,-267.92,285.13,-25.845,307.1,16.305
0.0196,-0.73242,2.2754,-1.5556,-305.91,258.4,39.762,307.1,16.52
0.0203,-1.3184,2.4854,-1.1925,-315.29,214.34,99.404,307.1,16.735
0.021,-1.6602,2.5195,-0.89312,-313.31,150.49,158.55,307.1,16.95
0.0217,-1.8848,2.3145,-0.46128,-306.9,76.233,221.17,307.11,17.165
0.0224,-2.1289,1.9434,0.15212,-286.67,3.9602,275.85,307.11,17.38
0.0231,-2.4072,1.5186,0.83914,-252.62,-60.392,307.16,307.11,17.595
0.0238,-2.5488,1.167,1.3397,-201.8,-118.31,313.12,307.12,17.81
0.0245,-2.5195,0.83496,1.6586,-137.66,-178.7,309.15,307.13,18.026
0.0252,-2.2656,0.35156,1.8942,-63.65,-240.58,298.21,307.13,18.241
0.0259,-1.8701,-0.28809,2.1445,7.8945,-289.59,276.34,307.14,18.456
0.0266,-1.4258,-1.001,2.4193,69.571,-314.83,238.57,307.15,18.671
0.0273,-1.0596,-1.4697,2.5174,124.83,-315.82,183.4,307.16,18.886
0.028,-0.69824,-1.7285,2.4144,187.5,-308.89,114.81,307.16,19.101
0.0287,-0.16602,-1.9238,2.1003,248.18,-295.03,41.75,307.17,19.316
0.0294,0.51758,-2.1924,1.7028,293.08,-271.77,-27.833,307.18,19.531
0.0301,1.2012,-2.4854,1.32,310.85,-232.66,-86.979,307.19,19.746
0.0308,1.5967,-2.583,1.0256,310.35,-173.75,-143.64,307.2,19.961
0.0315,1.8506,-2.4658,0.65757,305.42,-101.97,-207.26,307.21,20.176
0.0322,2.085,-2.124,0.078516,289.63,-29.206,-266.4,307.21,20.391
0.0329,2.3682,-1.6895,-0.6134,260.03,39.107,-305.67,307.21,20.606
0.0336,2.5732,-1.3086,-1.2121,213.15,98.509,-316.11,307.21,20.821
0.0343,2.5928,-0.99609,-1.5507,153.45,157.42,-314.61,307.23,21.036
0.035,2.417,-0.58105,-1.801,80.919,219.79,-307.16,307.23,21.251
0.0357,2.0312,0.014648,-2.0218,6.4143,273.25,-287.28,307.22,21.466
0.0364,1.5918,0.72266,-2.2966,-57.235,307.41,-254.97,307.2,21.681
0.0371,1.2012,1.2939,-2.4683,-113.48,313.35,-204.28,307.21,21.896
0.0378,0.87891,1.582,-2.434,-173.68,306.91,-139.17,307.21,22.111
0.0385,0.40039,1.792,-2.1886,-236.34,296.02,-66.104,307.2,22.326
0.0392,-0.21973,2.0215,-1.8108,-286.18,276.22,5.4672,307.19,22.541
0.0399,-0.93262,2.3389,-1.428,-313.31,241.57,66.104,307.18,22.756
0.0406,-1.4502,2.5195,-1.1041,-315.78,187.12,123.26,307.19,22.971
0.0413,-1.7334,2.4658,-0.76062,-310.85,119.3,186.38,307.21,23.186
0.042,-1.9922,2.1924,-0.23064,-299.01,45.047,247.52,307.21,23.401
0.0427,-2.251,1.7822,0.42202,-274.83,-26.236,292.25,307.21,23.616
0.0434,-2.5195,1.377,1.0845,-232.4,-85.638,312.13,307.21,23.831
0.0441,-2.583,1.0205,1.5261,-174.67,-143.06,312.13,307.2,24.046
0.0448,-2.4609,0.625,1.8059,-106.58,-206.42,305.17,307.2,24.261
0.0455,-2.1045,0.043945,2.0414,-32.072,-263.85,290.26,307.19,24.476
0.0462,-1.6602,-0.61523,2.277,36.512,-303.45,262.92,307.18,24.691
0.0469,-1.2451,-1.25,2.4929,92.761,-316.81,216.7,307.17,24.906
0.0476,-0.88379,-1.626,2.4929,150.49,-313.84,154.08,307.15,25.121
0.0483,-0.46875,-1.8262,2.2966,215.62,-303.45,83.5,307.14,25.336
0.049,0.14648,-2.0508,1.9236,270.88,-286.12,10.934,307.13,25.551
0.0497,0.82031,-2.3047,1.5163,302.95,-258.4,-55.666,307.12,25.766
0.0504,1.4111,-2.5293,1.1581,311.34,-208.9,-110.84,307.12,25.981
0.0511,1.7236,-2.5244,0.84404,310.35,-141.58,-169.48,307.12,26.196
0.0518,1.9678,-2.3193,0.38767,299.5,-70.788,-235.09,307.12,26.411
0.0525,2.2314,-1.9189,-0.26008,276.8,0.99004,-287.28,307.13,26.626
0.0532,2.4854,-1.5088,-0.91765,242.76,66.828,-312.13,307.14,26.841
0.0539,2.6221,-1.1475,-1.4231,189.47,123.75,-315.11,307.15,27.056
0.0546,2.5439,-0.78125,-1.7175,122.37,182.17,-313.62,307.16,27.271
0.0553,2.2705,-0.26855,-1.9776,47.367,244.04,-300.7,307.16,27.487
0.056,1.8213,0.42969,-2.2279,-21.217,293.05,-274.85,307.17,27.702
0.0567,1.3965,1.084,-2.4585,-81.906,312.36,-235.09,307.19,27.917
0.0574,1.0156,1.5381,-2.5321,-139.63,309.39,-178.43,307.2,28.132
0.0581,0.625,1.7676,-2.38,-200.82,303.45,-107.85,307.21,28.347
0.0588,0.058594,1.9775,-2.0512,-258.55,290.08,-33.797,307.2,28.562
0.0595,-0.63477,2.251,-1.6341,-301.97,263.35,33.3,307.19,28.777
0.0602,-1.2549,2.4805,-1.2464,-316.77,219.79,89.464,307.19,28.992
0.0609,-1.6455,2.5293,-0.90784,-313.81,159.89,149.6,307.18,29.207
0.0616,-1.8799,2.3633,-0.51526,-306.9,88.113,213.72,307.18,29.422
0.0623,-2.1484,2.0215,0.083423,-290.62,12.871,268.39,307.18,29.637
0.063,-2.3975,1.5771,0.76553,-258.55,-52.967,304.18,307.18,29.852
0.0637,-2.5537,1.2109,1.3004,-208.71,-109.89,313.12,307.19,30.067
0.0644,-2.5244,0.84961,1.639,-146.54,-169.79,310.14,307.2,30.282
0.0651,-2.2949,0.40039,1.8795,-74.505,-232.66,300.7,307.2,30.497
0.0658,-1.9043,-0.24902,2.1396,-0.98682,-283.65,280.32,307.21,30.712
0.0665,-1.4697,-0.91797,2.38,61.183,-313.35,245.53,307.22,30.927
0.0672,-1.0986,-1.4209,2.5125,116.94,-316.32,191.85,307.24,31.142
0.0679,-0.71777,-1.7041,2.4144,179.11,-309.39,124.75,307.25,31.357
0.0686,-0.23926,-1.9092,2.1543,240.78,-297.51,50.199,307.27,31.572
0.0693,0.44434,-2.1729,1.7568,287.16,-276.72,-19.384,307.29,31.788
0.07,1.1035,-2.4219,1.3593,310.35,-238.6,-79.026,307.31,32.003
0.0707,1.5625,-2.5732,1.0501,312.33,-181.18,-135.19,307.33,32.218
