0,1.3916,0.63477,-2.0071,-172.2,309.39,-143.14,312.25,10.684
0.0007,1.0547,0.9668,-2.012,-230.92,302.95,-72.565,312.24,10.903
0.0014,0.56152,1.3477,-1.9138,-281.74,278.2,-1.9881,312.24,11.121
0.0021,-0.019531,1.7383,-1.7224,-311.34,243.05,60.637,312.23,11.34
0.0028,-0.49316,2.041,-1.5556,-315.78,192.07,120.78,312.21,11.558
0.0035,-0.83496,2.1582,-1.3446,-313.31,125.73,184.39,312.19,11.777
0.0042,-1.1963,2.1387,-0.98145,-304.43,53.462,243.04,312.18,11.995
0.0049,-1.5869,1.9971,-0.45146,-276.8,-19.801,288.77,312.17,12.214
0.0056,-1.9287,1.7871,0.093237,-233.38,-81.183,309.64,312.15,12.432
0.0063,-2.1387,1.6113,0.48582,-177.63,-140.59,310.64,312.13,12.651
0.007,-2.2168,1.3867,0.80969,-110.52,-202.46,306.66,312.12,12.869
0.0077,-2.1777,0.99609,1.1581,-37.006,-258.9,291.75,312.11,13.088
0.0084,-1.9824,0.42969,1.536,32.565,-299.98,261.93,312.1,13.306
0.0091,-1.7285,-0.16113,1.8746,89.8,-315.33,218.69,312.1,13.525
0.0098,-1.499,-0.60059,2.0807,150.49,-313.84,158.55,312.1,13.744
0.0105,-1.2012,-0.94238,2.1248,213.15,-307.9,89.961,312.1,13.962
0.0112,-0.73242,-1.3281,2.0659,264.96,-291.07,16.899,312.12,14.181
0.0119,-0.1123,-1.7529,1.8697,300.49,-258.9,-50.199,312.12,14.399
0.0126,0.4541,-2.1094,1.6635,312.82,-210.38,-106.36,312.14,14.618
0.0133,0.86914,-2.2949,1.4427,310.85,-147.52,-169.48,312.16,14.837
0.014,1.2305,-2.2852,1.0845,302.95,-79.203,-232.61,312.18,15.055
0.0147,1.6309,-2.1582,0.56924,282.23,-3.4651,-280.82,312.22,15.274
0.0154,1.9922,-1.9141,-0.029443,245.22,62.372,-308.15,312.26,15.493
0.0161,2.2363,-1.6943,-0.49563,189.47,118.8,-315.11,312.29,15.711
0.0168,2.3242,-1.4551,-0.83914,126.31,180.19,-313.62,312.32,15.93
0.0175,2.2705,-1.0742,-1.1728,55.755,242.06,-300.2,312.35,16.148
0.0182,2.0752,-0.53223,-1.5311,-17.763,288.1,-274.85,312.39,16.367
0.0189,1.7871,0.083008,-1.8598,-80.426,307.41,-237.58,312.42,16.586
0.0196,1.5332,0.54199,-2.061,-136.18,311.37,-180.42,312.44,16.804
