0,-1.2109,-2.0166,3.229,82.893,-312.85,224.65,299.43,10.242
0.0007,-0.61523,-2.5195,3.1357,141.11,-313.35,166.5,299.44,10.452
0.0014,0.019531,-2.7979,2.7873,205.26,-308.89,98.41,299.45,10.661
0.0021,0.82031,-3.0469,2.2622,260.03,-294.04,27.336,299.45,10.871
0.0028,1.6211,-3.2178,1.6341,298.02,-263.35,-42.247,299.47,11.08
0.0035,2.3389,-3.3398,1.0452,312.82,-217.31,-101.39,299.47,11.29
0.0042,2.8369,-3.2275,0.43674,312.82,-155.44,-162.53,299.46,11.5
0.0049,3.1348,-2.832,-0.24536,306.41,-87.618,-226.14,299.47,11.709
0.0056,3.3887,-2.2461,-1.0747,285.68,-14.356,-276.84,299.47,11.919
0.0063,3.457,-1.5576,-1.8304,249.17,55.442,-305.67,299.48,12.129
0.007,3.4131,-0.96191,-2.3849,195.39,114.35,-313.62,299.5,12.338
0.0077,3.1348,-0.33203,-2.7628,132.73,173.26,-314.12,299.51,12.548
0.0084,2.6367,0.39062,-3.0081,64.636,234.14,-304.18,299.52,12.758
0.0091,1.9727,1.2305,-3.1897,-6.4143,282.16,-279.82,299.52,12.967
0.0098,1.2695,1.9727,-3.2388,-71.051,306.42,-242.55,299.53,13.177
0.0105,0.73242,2.4463,-3.1848,-128.78,309.88,-187.87,299.54,13.387
0.0112,0.1123,2.7832,-2.8953,-189.47,307.9,-121.27,299.56,13.596
0.0119,-0.67383,3.0127,-2.3604,-248.68,297.01,-51.69,299.57,13.806
0.0126,-1.5283,3.2031,-1.7126,-293.58,268.8,18.39,299.59,14.016
0.0133,-2.2266,3.2764,-1.0943,-315.29,229.19,81.015,299.61,14.226
0.014,-2.6758,3.2324,-0.6085,-316.77,172.27,141.65,299.63,14.436
0.0147,-3.042,2.9248,0.058887,-312.82,103.46,204.28,299.67,14.645
0.0154,-3.3057,2.3535,0.88821,-298.02,31.681,259.94,299.71,14.855
0.0161,-3.4521,1.665,1.7126,-264.47,-40.097,295.73,299.75,15.065
0.0168,-3.4082,1.0205,2.3064,-215.62,-100.98,310.14,299.79,15.275
0.0175,-3.1934,0.4834,2.6646,-154.44,-160.39,310.64,299.84,15.485
0.0182,-2.7686,-0.22461,2.9738,-88.813,-221.27,304.18,299.88,15.695
0.0189,-2.1533,-1.04,3.1799,-17.763,-273.75,284.3,299.92,15.904
0.0196,-1.4551,-1.8555,3.3124,49.834,-304.93,251.49,299.96,16.114
0.0203,-0.81543,-2.4365,3.2584,108.06,-313.35,202.29,299.99,16.324
0.021,-0.25391,-2.7539,3.0081,168.25,-312.85,137.18,300.02,16.534
0.0217,0.49316,-3.0273,2.5567,229.43,-305.43,67.595,300.05,16.744
0.0224,1.3037,-3.208,1.9433,280.26,-280.68,-2.4851,300.08,16.954
0.0231,2.0898,-3.3447,1.3004,307.89,-245.53,-68.092,300.11,17.164
0.0238,2.6221,-3.2812,0.70664,312.82,-193.55,-128.23,300.12,17.374
0.0245,2.9492,-3.0029,0.10796,310.85,-126.23,-190.36,300.14,17.584
0.0252,3.2373,-2.5244,-0.65266,301.47,-54.947,-249.01,300.18,17.794
0.0259,3.3838,-1.9092,-1.4084,270.88,16.336,-292.25,300.2,18.005
0.0266,3.418,-1.2891,-2.0561,225.98,79.698,-312.63,300.23,18.215
0.0273,3.2227,-0.68848,-2.4831,170.23,140.09,-313.62,300.25,18.425
0.028,2.8662,-0.068359,-2.7726,104.6,200.98,-310.64,300.27,18.635
0.0287,2.3242,0.71289,-3.0179,32.565,256.42,-296.72,300.29,18.845
0.0294,1.6895,1.46,-3.1455,-36.512,296.02,-266.4,300.3,19.056
0.0301,1.0938,2.0898,-3.1897,-95.721,310.38,-220.18,300.31,19.266
0.0308,0.48828,2.5146,-3.0081,-154.93,309.88,-160.54,300.32,19.476
0.0315,-0.18555,2.7979,-2.6254,-217.1,304.44,-92.446,300.33,19.686
0.0322,-1.001,3.0664,-2.0954,-269.89,286.62,-19.881,300.35,19.896
0.0329,-1.7334,3.1982,-1.5065,-306.41,253.95,47.714,300.37,20.106
0.0336,-2.334,3.2471,-0.952,-317.75,205.93,105.87,300.37,20.317
0.0343,-2.7588,3.0322,-0.32388,-315.29,143.56,168.99,300.37,20.527
0.035,-3.0811,2.6172,0.4073,-308.38,73.263,230.62,300.36,20.737
0.0357,-3.3301,2.0361,1.2268,-285.68,-1.4851,277.84,300.37,20.947
0.0364,-3.3594,1.4258,1.8697,-244.73,-67.323,305.17,300.38,21.157
0.0371,-3.2471,0.87891,2.3162,-188.98,-125.73,312.13,300.38,21.368
0.0378,-2.9297,0.23926,2.6597,-127.3,-187.61,308.15,300.38,21.578
0.0385,-2.4463,-0.5127,2.9394,-58.716,-246.52,297.22,300.38,21.788
0.0392,-1.8262,-1.3184,3.1308,14.309,-289.09,273.36,300.38,21.999
0.0399,-1.2012,-1.9531,3.1603,75.985,-311.37,232.61,300.4,22.209
0.0406,-0.63965,-2.3877,3.0327,131.74,-315.33,173.96,300.42,22.419
0.0413,0.0097656,-2.7051,2.699,194.9,-310.38,107.85,300.43,22.63
0.042,0.7666,-2.9688,2.2377,255.09,-295.03,39.265,300.43,22.84
