0,0.61523,-2.2705,1.6881,294.07,-266.82,-33.797,307.11,10.507
0.0007,1.2305,-2.5195,1.3151,310.35,-223.25,-92.446,307.1,10.722
0.0014,1.6211,-2.583,0.98635,309.86,-164.84,-153.08,307.1,10.937
0.0021,1.8945,-2.4316,0.57905,304.93,-95.539,-216.7,307.11,11.152
0.0028,2.2168,-2.1094,-0.063794,289.14,-22.276,-269.88,307.1,11.367
0.0035,2.4854,-1.7139,-0.71646,254.6,45.542,-303.18,307.1,11.582
0.0042,2.666,-1.3574,-1.2513,203.28,103.46,-314.12,307.11,11.796
0.0049,2.5977,-0.97656,-1.585,142.59,164.35,-313.62,307.11,12.011
0.0056,2.3877,-0.49805,-1.8647,74.011,227.21,-305.17,307.12,12.226
0.0063,1.9971,0.19043,-2.169,0.98682,277.21,-284.79,307.14,12.441
0.007,1.5576,0.85938,-2.3996,-63.65,304.44,-249.5,307.16,12.656
0.0077,1.1621,1.377,-2.5272,-120.39,310.38,-195.33,307.17,12.871
0.0084,0.76172,1.665,-2.4193,-180.59,307.9,-129.72,307.17,13.086
0.0091,0.27344,1.9092,-2.1886,-242.76,297.01,-60.14,307.17,13.301
0.0098,-0.42969,2.2021,-1.796,-289.14,272.26,9.4434,307.17,13.517
0.0105,-1.0547,2.4365,-1.4035,-310.85,236.12,72.068,307.18,13.732
0.0112,-1.5283,2.5781,-1.0845,-314.3,180.19,130.72,307.18,13.947
0.0119,-1.8066,2.4707,-0.69192,-311.83,112.37,192.84,307.18,14.162
0.0126,-2.1045,2.2021,-0.1374,-299.99,39.602,251.99,307.18,14.377
0.0133,-2.4023,1.7969,0.54961,-270.39,-29.701,292.75,307.19,14.592
0.014,-2.5879,1.4307,1.1041,-224.5,-90.589,309.15,307.19,14.807
0.0147,-2.6123,1.084,1.4967,-165.79,-149.99,309.64,307.19,15.022
0.0154,-2.4121,0.625,1.7666,-98.188,-213.35,304.67,307.2,15.237
0.0161,-2.0898,0.0048828,2.0659,-26.644,-267.81,288.27,307.2,15.452
0.0168,-1.6553,-0.70312,2.3407,40.953,-302.46,257.46,307.21,15.667
0.0175,-1.25,-1.2598,2.5076,98.682,-314.34,208.75,307.21,15.882
0.0182,-0.86914,-1.6113,2.4732,158.38,-312.36,146.12,307.22,16.097
0.0189,-0.40527,-1.8555,2.2622,222.03,-304.93,77.535,307.23,16.312
0.0196,0.23438,-2.1436,1.9285,273.35,-284.14,5.9643,307.23,16.527
0.0203,0.92773,-2.417,1.5114,302.46,-252.95,-59.146,307.23,16.742
0.021,1.4355,-2.583,1.1777,310.35,-201.97,-117.3,307.22,16.957
0.0217,1.7627,-2.5537,0.82441,309.86,-135.64,-177.93,307.2,17.172
0.0224,2.0312,-2.3193,0.32388,300.98,-65.838,-240.06,307.18,17.387
0.0231,2.3486,-1.9482,-0.35332,275.32,4.9502,-287.78,307.18,17.602
0.0238,2.5732,-1.543,-0.97163,235.85,69.303,-310.14,307.17,17.817
0.0245,2.6465,-1.2061,-1.3838,181.08,129.7,-313.62,307.16,18.032
0.0252,2.5098,-0.80078,-1.6881,114.47,190.09,-311.63,307.14,18.247
